V_diff_mag_1_4,V_diff_mag_4_5,V_diff_mag_5_6,V_diff_mag_3_6,V_diff_mag_6_7,V_diff_mag_7_8,V_diff_mag_8_2,V_diff_mag_8_9,V_diff_mag_9_4,V_diff_phase_sin_1_4,V_diff_phase_sin_4_5,V_diff_phase_sin_5_6,V_diff_phase_sin_3_6,V_diff_phase_sin_6_7,V_diff_phase_sin_7_8,V_diff_phase_sin_8_2,V_diff_phase_sin_8_9,V_diff_phase_sin_9_4,V_diff_phase_cos_1_4,V_diff_phase_cos_4_5,V_diff_phase_cos_5_6,V_diff_phase_cos_3_6,V_diff_phase_cos_6_7,V_diff_phase_cos_7_8,V_diff_phase_cos_8_2,V_diff_phase_cos_8_9,V_diff_phase_cos_9_4,Label
0.055053722856553,0.0394498910527291,0.0425565968905542,0,0.00381008794887932,0.00683896468583137,0,0.0425969745757259,0.0363685432460778,-0.724828401555964,-0.614641848172416,-0.58830714374252,0,-0.740075046770804,0.605447148778234,0,0.578063742046228,0.641742963892144,-0.688929450885812,-0.788806312395633,-0.808637560728858,1,-0.672524293350948,0.795885513146399,1,0.815991611557075,0.766919792608671,1
0.0898843727412401,0.0644085182254434,0.0694807329828734,0,0.00622060321454196,0.0111657490009736,0,0.0695466562795386,0.0593777046777367,-0.00734665859132379,0.141034927763581,0.173590917296292,0,-0.0297389987478673,-0.152513455528205,0,-0.185995314533376,-0.106467591466297,-0.999973012939621,-0.990004620772409,-0.984817847844073,1,-0.999557698161279,0.988301394253214,1,0.982550631250945,0.994316173039223,1
0.0847832874206024,0.060753229360162,0.0655375876253775,0,0.0058675737971306,0.0105320744635014,0,0.0655997696670206,0.0560079227182326,-0.994963981513721,-0.969096433611207,-0.960438666950853,0,-0.996959148885158,0.966168682943956,0,0.956850628868044,0.977100355586404,-0.100233105760345,-0.246682188984204,-0.27849159237878,1,-0.077925961361931,0.257910984834578,1,0.290580236827678,0.21277898184013,1
0.0610148718636907,0.0437214764547445,0.0471645725575639,0,0.00422263955874501,0.00757947932192623,0,0.047209322288537,0.040306484119346,-0.359159407459476,-0.216778817100925,-0.184482737875972,0,-0.379969854579152,0.205436146392624,0,0.172074865600031,0.250648960640419,-0.933276229223352,-0.976220745762107,-0.982835754043261,1,-0.924998870059363,0.978670521552248,1,0.985083874920675,0.968078043615223,1
0.0652590384445691,0.0467627223603401,0.0504453186533261,0,0.00451636443517108,0.00810670443698421,0,0.0504931811551187,0.0431101847199831,-0.455172452274026,-0.318088369018533,-0.286665440426162,0,-0.474998689738115,0.307065642436652,0,0.274562226271064,0.350916244677801,-0.890403301145526,-0.948061068441865,-0.958030753820186,1,-0.87998650259369,0.951688337238072,1,0.961569333904257,0.936406850263938,1
0.0268273978253989,0.0192237303224306,0.0207376122020446,0,0.00185663638807266,0.0033325925445351,0,0.0207572880417002,0.017722205281829,-0.137781611384878,0.0106319242619196,0.0435863800826775,0,-0.159928256216507,-0.0222345625185736,0,-0.0561805713428285,0.0242024601271267,-0.990462633098385,-0.999943479495961,-0.999049662164644,1,-0.987128640483877,0.999752781556324,1,0.998420624488293,0.99970707756012,1
0.0244592911252745,0.0175268141744605,0.0189070627495834,0,0.00169274747499564,0.00303841810447715,0,0.0189250017645189,0.0161578316760837,0.990766125620024,0.959702600820706,0.949918170072089,0,0.993553977212126,-0.956377053631116,0,-0.945902150374377,-0.968908123103371,0.135582020651291,0.281017647093509,0.312498752264539,1,0.113360021021376,-0.292135125049807,1,-0.324452033307128,-0.247420793354767,1
0.0935337991070219,0.0670235906504303,0.0723017441456425,0,0.00647316806747321,0.0116190934206446,0,0.0723703440167736,0.0617885193097123,-0.790752688022875,-0.691225967088173,-0.667030670888884,0,-0.804263021382225,0.68279392123825,0,0.657583075503696,0.715976003622264,-0.61213575813262,-0.722638680408834,-0.745030257166463,1,-0.594273499692806,0.730611019024552,1,0.753382040409181,0.69812489014294,1
0.0764427015124545,0.0547766089188945,0.0590903042463961,0,0.00529034914807246,0.00949597791043842,0,0.0591463691076841,0.0504981234974157,-0.566265202455307,-0.437767441176693,-0.407893726278863,0,-0.58458148696315,0.427304937909772,0,0.396348324622496,0.468816983402844,-0.824223101161482,-0.899088242301951,-0.913029412484803,1,-0.811335001771742,0.904107565524106,1,0.918100215428,0.883295327777215,1
0.0723187073101903,0.0518214750325756,0.0559024515501847,0,0.00500494100860401,0.0089836810256782,0,0.05595549177788,0.0477738088878041,0.341278978198304,0.198104577202468,0.165688110868617,0,0.362243637210043,-0.186717210258711,0,-0.153239585763458,-0.232123982670739,0.939962051914821,0.980180889678753,0.986178203935166,1,0.932083444387271,-0.982413702771498,1,-0.988189065591724,-0.972686206681823,1
0.0921664496178413,0.0660437879126623,0.0712447812737369,0,0.00637853828513848,0.0114492365175235,0,0.071312378298842,0.060885246897793,-0.809800244001024,-0.713834280672351,-0.690362545756917,0,-0.822736299338919,0.705659760814228,0,0.681185043380363,0.737793056195429,-0.586705688412752,-0.700314657662531,-0.723463582646721,1,-0.568423241739903,0.708550846423605,1,0.732111287083387,0.675026967038953,1
0.0803974547728355,0.0576104696855671,0.0621473334820421,0,0.00556404467593754,0.00998725109752839,0,0.0622062988516664,0.0531106373750419,-0.0999144165979931,0.0487526980117691,0.0816491062516177,0,-0.12217208288769,-0.0603396269495183,0,-0.0942101529139184,-0.0139346323517202,-0.994996034844302,-0.998810880215355,-0.996661137723505,1,-0.992508933039337,0.998177904694145,1,0.995552332671636,0.999902908297212,1
0.0953039258731427,0.0682920118297743,0.0736700543583282,0,0.00659567274671456,0.0118389847161795,0,0.0737399524817402,0.0629578667853124,0.986920352513612,0.999914696871364,0.999801875313771,0,0.983062605510623,-0.999998937911942,0,-0.999471391163942,-0.998853077819921,-0.161208615757372,-0.0130613544721575,0.0199050274821951,1,-0.18327005660136,0.00145745496957487,1,-0.0325105866575046,0.0478803605841731,1
0.0674540740680807,0.0483356208258993,0.0521420839462669,0,0.00466827566555771,0.00837937938673188,0,0.0521915563384132,0.0445602274029887,-0.538445010797638,-0.657460998828138,-0.681940299101597,0,-0.519438765861964,0.666160221718594,0,0.691108871217724,0.630818154207638,0.842660649577949,0.753488576568953,0.731407840032648,1,0.854507676103498,-0.745808661118811,1,-0.722750668020558,-0.775930703298992,1
0.0735392801093373,0.0526961018779523,0.0568459558564097,0,0.00508941285667289,0.00913530481852502,0,0.0568998912806815,0.048580120474514,0.727299438347666,0.821041073815407,0.839411965065927,0,0.711747039000807,-0.82761016509504,0,-0.846198512744849,-0.800659595492887,-0.686320280174766,-0.57086912257368,-0.543495678827494,1,-0.702435870719587,0.561303317851731,1,0.532867785692103,0.599119530765912,1
0.0915741444100654,0.0656193592872338,0.0707869286044604,0,0.00633754678052982,0.011375658307204,0,0.0708540912191029,0.0604939694973528,0.419040412602561,0.549062106604792,0.576312859551488,0,0.398601578830616,-0.558723556370655,0,-0.586572005398585,-0.519618776193461,-0.90796758345542,-0.835781552255557,-0.817229152634429,1,-0.917124190801736,0.829353957943487,1,0.809897081413856,0.854398225318387,1
0.0688382450332686,0.0493274773424385,0.0532120498402465,0,0.00476406960718442,0.00855132591203295,0,0.0532625374156819,0.0454746120984357,0.170839131638246,0.315074068613333,0.346186098703674,0,0.148730726284017,-0.326065838957187,0,-0.357988509073895,-0.281826985292385,-0.985298934892904,-0.949067084713953,-0.938165862235634,1,-0.988877733119231,0.945347062546421,1,0.933725991590172,0.959465241872266,1
0.0461195820255315,0.0330479464766667,0.0356504948109569,0,0.00319178530652106,0.00572913467849829,0,0.0356843199887404,0.0304666410618028,-0.957696642178042,-0.989785187526656,-0.993946640129955,0,-0.951011692402239,0.991372892650789,0,0.995252960960208,0.984219053723609,0.287779675378409,0.1425667652464,0.109863900232848,1,0.309154914103318,-0.131071689228482,1,-0.0973218562294178,-0.176954384764558,1
0.0540379261366495,0.0387220007693356,0.0417713847506901,0,0.00373978798295151,0.00671277888885076,0,0.0418110174268409,0.0356975069379012,0.534629428360019,0.654047390106932,0.678626277898451,0,0.515569811539117,-0.662781248705632,0,-0.687833899577179,-0.627303346063303,-0.84508660759205,-0.756453575240616,-0.734483747230457,1,-0.856847576544113,0.748813071710292,1,0.725868119283697,0.778775007314554,1
0.0363074209743011,0.026016838235877,0.0280656819987437,0,0.00251271775878832,0.00451023394955207,0,0.0280923107086189,0.0239847178600065,-0.870631643788002,-0.788047822986899,-0.767327670994674,0,-0.88143008485394,0.78085117339687,0,0.759180667505564,0.809011455086205,-0.491935504751386,-0.615614025738213,-0.64125521075925,1,-0.472314519694637,0.624717091974225,1,0.650879953667192,0.587792876393803,1
0.078524374435836,0.0562682749820378,0.0606994400298045,0,0.00543441491705859,0.00975457055180338,0,0.0607570316385961,0.0518732786696726,0.801434152219586,0.703873395231748,0.680077096369911,0,0.814627098662558,-0.695583380705735,0,-0.670778387998368,-0.728186889355544,0.598083020705382,0.710325448991469,0.733140602472044,1,0.579985077501674,-0.718445377524262,1,-0.741657841726433,-0.685378621034168,1
0.0300571916826756,0.0215381063388232,0.0232342469088717,0,0.00208015984869377,0.00373380875637934,0,0.0232562915547182,0.0198558102676415,-0.782797243543482,-0.681854528049508,-0.657372638712493,0,-0.796536679632907,0.67332042788723,0,0.647818182745829,0.706918464652177,-0.622276847954933,-0.731487800703732,-0.753565666595934,1,-0.604590206668437,0.739350797246988,1,0.761794986924889,0.707295047581848,1
0.0312176805880471,0.0223696788194727,0.0241313062897702,0,0.00216047348714988,0.00387796871923635,0,0.0241542020652631,0.0206224303752692,0.994570510613611,0.999005593417367,0.996993120406981,0,0.991990566765789,-0.998420966522837,0,-0.995936732348389,-0.999952343662732,-0.104064880808946,0.0445850235035738,0.077490114602772,1,-0.126311976659729,-0.0561744924997431,1,-0.0900556781064593,-0.00976270471788753,1
0.0716437451503649,0.0513378168476567,0.0553807049531942,0,0.00495822908690895,0.00889983488166095,0,0.0554332501478895,0.0473279282238744,-0.799875350921951,-0.880037394942406,-0.89521302912305,0,-0.786234153031425,0.885488938406114,0,0.900761195991752,0.862962562991831,0.600166162814505,0.474904394065778,0.445638454903,1,0.617928682460167,-0.464660456635179,1,-0.434314710544678,-0.505267864478408,1
0.0357373761946718,0.0256083607835865,0.0276250366683732,0,0.00247326682554547,0.00443942100693991,0,0.0276512472941035,0.0236081457202048,0.101531711915697,0.247946906383898,0.27974498200262,0,0.0792271907417198,-0.259171871178809,0,-0.291828932813612,-0.2140541753588,-0.994832303192587,-0.968773622480843,-0.960074343498645,1,-0.996856585596532,0.965831217754777,1,0.956470529589317,0.976821790303361,1
0.0257069582624053,0.0184208560316867,0.019871511013088,0,0.00177909443350705,0.00319340765010226,0,0.0198903650962196,0.0169820418090059,0.5087558654982,0.375453105076855,0.34469844964558,0,0.527908187073903,-0.364672749533617,0,-0.332834205589557,-0.407507095708717,0.860910837033184,0.926841391980391,0.93871347002796,1,0.849301445907368,-0.93113575044007,1,-0.942985361280634,-0.913202040595096,1
0.0941777229154957,0.0674850076586269,0.0727994980580684,0,0.00651773192647065,0.0116990838728433,0,0.0728685701979484,0.0622138960083359,0.659143274891798,0.763381762885948,0.784258729605047,0,0.642136696140204,-0.770825947536384,0,-0.792019825706005,-0.740420293529318,-0.752017382222589,-0.645947586181064,-0.620433916737535,1,-0.766590153517603,0.637045805735064,1,0.610495369096793,0.672144172726327,1
